Twin 1,Twin 2
99212264713241224557717922390072011783253311825192083775922870684690485764324973786586096721928993153021170835185472402863588110104403514673217799,99212264713241224557717922390072011783253311825192083775922870684690485764324973786586096721928993153021170835185472402863588110104403514673217801
101052399855499594579430508142339670208765292973249237561564480552336036711444693817921688099866908419155979254347630533234976091068768381172601799,101052399855499594579430508142339670208765292973249237561564480552336036711444693817921688099866908419155979254347630533234976091068768381172601801
106206481672750480077685244909800681721275983079073707973830949208805520557358504231758851304242245961603832726334682388654739998270541355654172799,106206481672750480077685244909800681721275983079073707973830949208805520557358504231758851304242245961603832726334682388654739998270541355654172801
111130656390179063215818213985072261603341986157222681264243047461019575956146047775956577029838946403596733740584506900245808558791354960667369799,111130656390179063215818213985072261603341986157222681264243047461019575956146047775956577029838946403596733740584506900245808558791354960667369801
111923787472206400577914466481285482176621515713698928823515403273855120956623683539209992224359500402276872980066233925773548119658282584399578449,111923787472206400577914466481285482176621515713698928823515403273855120956623683539209992224359500402276872980066233925773548119658282584399578451
112248270147568055608068965686818669196033085034229430687323623193856728740181726563931477744435739884108862970766654646252529275800406190378040049,112248270147568055608068965686818669196033085034229430687323623193856728740181726563931477744435739884108862970766654646252529275800406190378040051
112742598506031064747761799553041624479182611383122418585945432667073725304767388395334436518583586047768901242636326204359640758581661719663510449,112742598506031064747761799553041624479182611383122418585945432667073725304767388395334436518583586047768901242636326204359640758581661719663510451
112844823370727087604226929504325641537452602252337664300492476601954013812461039006496979416892763560925623889356008541635173223686530940076624449,112844823370727087604226929504325641537452602252337664300492476601954013812461039006496979416892763560925623889356008541635173223686530940076624451
112939018833254616276209630867903185035594842766671358157448226922610654806583521021899193099212944833387194235145164032581993478587240145450660449,112939018833254616276209630867903185035594842766671358157448226922610654806583521021899193099212944833387194235145164032581993478587240145450660451
114420329854721527905580770698560512182428900786210613659660061523462433170493178130014733598534480174288538341927409377653149900736635444448719999,114420329854721527905580770698560512182428900786210613659660061523462433170493178130014733598534480174288538341927409377653149900736635444448720001
118803423712712042980555097947609360731455262877320716107508526222421107625707433279021972697213014213996524812431788321146316270267686910944531249,118803423712712042980555097947609360731455262877320716107508526222421107625707433279021972697213014213996524812431788321146316270267686910944531251
119667760068580690436986995553830915874217398444780862162288069238343705286360602995894668654797151965743416537513518794067838715706970177503124999,119667760068580690436986995553830915874217398444780862162288069238343705286360602995894668654797151965743416537513518794067838715706970177503125001
120654838160834480971074055606206636275519501482686499295386752951563144371850905365358755760962324259175648696592348737711467093207333223768332049,120654838160834480971074055606206636275519501482686499295386752951563144371850905365358755760962324259175648696592348737711467093207333223768332051
122001028790923103189127893027170648018031833750048355302297188096303495939177694628382923350240574651302660230899144835391314876722437211854009799,122001028790923103189127893027170648018031833750048355302297188096303495939177694628382923350240574651302660230899144835391314876722437211854009801
123881326458595244950288400756807764650605055269030895937441152246834115239941031491022706161474847210355313268765506449872576553557319434706111249,123881326458595244950288400756807764650605055269030895937441152246834115239941031491022706161474847210355313268765506449872576553557319434706111251
